681-V22-36694-R1 pdmH1N1 98.40
681-V22-36694-R2 pdmH1N1 98.28
681-V32-36695-R1 pdmH1N1 99.35
681-V32-36695-R2 pdmH1N1 99.33
683-V10-36696-R1 pdmH1N1 98.78
683-V10-36696-R2 pdmH1N1 98.60
683-V20-36697-R1 pdmH1N1 97.60
683-V20-36697-R2 pdmH1N1 97.35
684-V10-36698-R1 pdmH1N1 96.67
684-V10-36698-R2 pdmH1N1 96.58
684-V23-36699-R1 pdmH1N1 99.60
684-V23-36699-R2 pdmH1N1 99.58
693-V10-36700-R1 pdmH1N1 92.12
693-V10-36700-R2 pdmH1N1 91.70
693-V20-36701-R1 pdmH1N1 98.97
693-V20-36701-R2 pdmH1N1 98.78
698-V10-36702-R1 pdmH1N1 97.05
698-V10-36702-R2 pdmH1N1 96.85
698-V20-36703-R1 pdmH1N1 99.47
698-V20-36703-R2 pdmH1N1 99.40
701-V10-36704-R1 pdmH1N1 98.08
701-V10-36704-R2 pdmH1N1 97.75
704-V10-36705-R1 pdmH1N1 96.80
704-V10-36705-R2 pdmH1N1 96.70
708-V10-36706-R1 pdmH1N1 86.42
708-V10-36706-R2 pdmH1N1 88.08
712-V10-36707-R1 pdmH1N1 97.28
712-V10-36707-R2 pdmH1N1 96.58
712-V1_4-36708-R1 pdmH1N1 98.55
712-V1_4-36708-R2 pdmH1N1 98.67
712-V20-36709-R1 pdmH1N1 98.40
712-V20-36709-R2 pdmH1N1 98.62
712-V24-36710-R1 pdmH1N1 97.62
712-V24-36710-R2 pdmH1N1 96.97
715-V10-36711-R1 pdmH1N1 99.03
715-V10-36711-R2 pdmH1N1 99.08
721-V10-36712-R1 pdmH1N1 98.22
721-V10-36712-R2 pdmH1N1 98.05
722-V10-36713-R1 pdmH1N1 98.50
722-V10-36713-R2 pdmH1N1 98.17
722-V20-36714-R1 pdmH1N1 99.30
722-V20-36714-R2 pdmH1N1 99.22
738-V10-36715-R1 pdmH1N1 98.65
738-V10-36715-R2 pdmH1N1 98.83
742-V10-36716-R1 pdmH1N1 97.38
742-V10-36716-R2 pdmH1N1 97.20
742-V33-36717-R1 pdmH1N1 98.03
742-V33-36717-R2 pdmH1N1 97.58
745-V10-36718-R1 pdmH1N1 97.90
745-V10-36718-R2 pdmH1N1 98.38
745-V24-36719-R1 pdmH1N1 98.30
745-V24-36719-R2 pdmH1N1 98.47
746-V10-36720-R1 pdmH1N1 98.17
746-V10-36720-R2 pdmH1N1 98.08
746-V20-36721-R1 pdmH1N1 98.60
746-V20-36721-R2 pdmH1N1 98.70
751-V10-36722-R1 pdmH1N1 96.58
751-V10-36722-R2 pdmH1N1 97.12
751-V20-36723-R1 pdmH1N1 98.95
751-V20-36723-R2 pdmH1N1 99.10
751-V23-36724-R1 pdmH1N1 99.38
751-V23-36724-R2 pdmH1N1 99.60
751-V24-36725-R1 pdmH1N1 98.22
751-V24-36725-R2 pdmH1N1 98.10
751-V31-36726-R1 pdmH1N1 97.55
751-V31-36726-R2 pdmH1N1 97.62
751-V34-36727-R1 pdmH1N1 96.15
751-V34-36727-R2 pdmH1N1 95.35
757-V10-36728-R1 pdmH1N1 98.88
757-V10-36728-R2 pdmH1N1 98.58
758-V10-36729-R1 pdmH1N1 99.28
758-V10-36729-R2 pdmH1N1 99.17
759-V10-36730-R1 pdmH1N1 97.72
759-V10-36730-R2 pdmH1N1 97.62
761-V10-36731-R1 pdmH1N1 96.10
761-V10-36731-R2 pdmH1N1 95.40
762-V10-36732-R1 pdmH1N1 96.28
762-V10-36732-R2 pdmH1N1 96.72
765-V10-36733-R1 pdmH1N1 97.08
765-V10-36733-R2 pdmH1N1 96.88
770-V22-36734-R1 pdmH1N1 98.53
770-V22-36734-R2 pdmH1N1 98.28
771-V10-36735-R1 pdmH1N1 99.05
771-V10-36735-R2 pdmH1N1 98.75
771-V20-36736-R1 pdmH1N1 98.03
771-V20-36736-R2 pdmH1N1 97.55
772-V10-36737-R1 pdmH1N1 96.72
772-V10-36737-R2 pdmH1N1 96.72
774-V10-36738-R1 pdmH1N1 99.53
774-V10-36738-R2 pdmH1N1 99.35
779-V10-36739-R1 pdmH1N1 98.45
779-V10-36739-R2 pdmH1N1 98.17
779-V12-36740-R1 pdmH1N1 96.75
779-V12-36740-R2 pdmH1N1 96.70
779-V20-36741-R1 pdmH1N1 99.00
779-V20-36741-R2 pdmH1N1 98.95
779-V21-36742-R1 pdmH1N1 93.53
779-V21-36742-R2 pdmH1N1 92.95
779-V22-36743-R1 pdmH1N1 97.95
779-V22-36743-R2 pdmH1N1 97.08
785-V10-36744-R1 pdmH1N1 97.92
785-V10-36744-R2 pdmH1N1 98.22
787-V10-36745-R1 pdmH1N1 95.10
787-V10-36745-R2 pdmH1N1 93.92
793-V10-36746-R1 pdmH1N1 96.60
793-V10-36746-R2 pdmH1N1 96.95
793-V20-36747-R1 pdmH1N1 96.33
793-V20-36747-R2 pdmH1N1 96.72
663-V10-36748-R1 pdmH1N1 97.17
663-V10-36748-R2 pdmH1N1 97.12
665-V10-36749-R1 pdmH1N1 97.00
665-V10-36749-R2 pdmH1N1 97.45
667-V10-36750-R1 pdmH1N1 97.88
667-V10-36750-R2 pdmH1N1 97.97
667-V23-36751-R1 pdmH1N1 66.80
667-V23-36751-R2 pdmH1N1 68.00
678-V10-36752-R1 pdmH1N1 96.75
678-V10-36752-R2 pdmH1N1 96.58
681-V10-36753-R1 pdmH1N1 98.08
681-V10-36753-R2 pdmH1N1 98.38
681-V32-36754-R1 pdmH1N1 93.97
681-V32-36754-R2 pdmH1N1 94.90
683-V10-36755-R1 pdmH1N1 99.22
683-V10-36755-R2 pdmH1N1 99.28
683-V20-36756-R1 pdmH1N1 98.03
683-V20-36756-R2 pdmH1N1 98.60
684-V10-36757-R1 pdmH1N1 98.00
684-V10-36757-R2 pdmH1N1 98.03
684-V23-36758-R1 pdmH1N1 96.30
684-V23-36758-R2 pdmH1N1 95.97
693-V10-36759-R1 pdmH1N1 94.33
693-V10-36759-R2 pdmH1N1 94.05
693-V20-36760-R1 pdmH1N1 54.77
693-V20-36760-R2 pdmH1N1 52.67
698-V10-36761-R1 pdmH1N1 90.45
698-V10-36761-R2 pdmH1N1 90.65
698-V20-36762-R1 pdmH1N1 86.60
698-V20-36762-R2 pdmH1N1 83.80
701-V10-36763-R1 pdmH1N1 47.90
701-V10-36763-R2 pdmH1N1 48.45
704-V10-36764-R1 pdmH1N1 97.60
704-V10-36764-R2 pdmH1N1 97.92
708-V10-36765-R1 pdmH1N1 99.08
708-V10-36765-R2 pdmH1N1 99.10
712-V10-36766-R1 pdmH1N1 98.97
712-V10-36766-R2 pdmH1N1 98.83
712-V14-36767-R1 pdmH1N1 96.20
712-V14-36767-R2 pdmH1N1 95.78
712-V20-36768-R1 pdmH1N1 97.00
712-V20-36768-R2 pdmH1N1 96.85
712-V24-36769-R1 pdmH1N1 93.53
712-V24-36769-R2 pdmH1N1 92.90
721-V10-36770-R1 pdmH1N1 98.95
721-V10-36770-R2 pdmH1N1 98.92
722-V10-36771-R1 pdmH1N1 97.58
722-V10-36771-R2 pdmH1N1 97.50
738-V10-36772-R1 pdmH1N1 98.00
738-V10-36772-R2 pdmH1N1 98.22
742-V10-36773-R1 pdmH1N1 97.45
742-V10-36773-R2 pdmH1N1 97.03
742-V33-36774-R1 pdmH1N1 80.40
742-V33-36774-R2 pdmH1N1 80.97
745-V10-36775-R1 pdmH1N1 77.22
745-V10-36775-R2 pdmH1N1 77.40
746-V10-36776-R1 pdmH1N1 98.40
746-V10-36776-R2 pdmH1N1 98.65
751-V10-36777-R1 pdmH1N1 93.53
751-V10-36777-R2 pdmH1N1 94.15
751-V20-36778-R1 pdmH1N1 89.40
751-V20-36778-R2 pdmH1N1 89.75
751-V23-36779-R1 pdmH1N1 33.40
751-V23-36779-R2 pdmH1N1 33.67
751-V24-36780-R1 pdmH1N1 60.00
751-V24-36780-R2 pdmH1N1 61.38
751-V31-36781-R1 pdmH1N1 98.28
751-V31-36781-R2 pdmH1N1 98.38
751-V34-36782-R1 pdmH1N1 96.30
751-V34-36782-R2 pdmH1N1 96.90
757-V10-36783-R1 pdmH1N1 98.70
757-V10-36783-R2 pdmH1N1 98.72
758-V10-36784-R1 pdmH1N1 97.45
758-V10-36784-R2 pdmH1N1 97.83
759-V10-36785-R1 pdmH1N1 91.60
759-V10-36785-R2 pdmH1N1 91.40
761-V10-36786-R1 pdmH1N1 97.78
761-V10-36786-R2 pdmH1N1 97.45
762-V10-36787-R1 pdmH1N1 98.80
762-V10-36787-R2 pdmH1N1 98.83
765-V10-36788-R1 pdmH1N1 97.05
765-V10-36788-R2 pdmH1N1 96.72
770-V22-36789-R1 pdmH1N1 88.33
770-V22-36789-R2 pdmH1N1 87.53
771-V10-36790-R1 pdmH1N1 98.58
771-V10-36790-R2 pdmH1N1 98.47
772-V10-36791-R1 pdmH1N1 70.75
772-V10-36791-R2 pdmH1N1 71.78
774-V10-36792-R1 pdmH1N1 93.35
774-V10-36792-R2 pdmH1N1 94.40
779-V10-36793-R1 pdmH1N1 95.67
779-V10-36793-R2 pdmH1N1 95.45
779-V12-36794-R1 pdmH1N1 97.38
779-V12-36794-R2 pdmH1N1 96.78
779-V20-36795-R1 pdmH1N1 69.17
779-V20-36795-R2 pdmH1N1 65.30
779-V21-36796-R1 pdmH1N1 98.83
779-V21-36796-R2 pdmH1N1 98.90
779-V22-36797-R1 pdmH1N1 97.17
779-V22-36797-R2 pdmH1N1 97.35
785-V10-36798-R1 pdmH1N1 97.15
785-V10-36798-R2 pdmH1N1 97.03
787-V10-36799-R1 pdmH1N1 94.72
787-V10-36799-R2 pdmH1N1 94.55
793-V10-36800-R1 pdmH1N1 96.53
793-V10-36800-R2 pdmH1N1 96.22
793-V20-36801-R1 pdmH1N1 98.95
793-V20-36801-R2 pdmH1N1 98.85
661-V10-36802-R1 pdmH1N1 94.70
661-V10-36802-R2 pdmH1N1 96.05
